Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode,date,Month,Year,DayOfWeek,IsWeekend,month_num,year,quarter,hour,day_of_week,is_weekend,amt_log,month_str
603164,2019-09-13 18:23:27,571365235126,fraud_Stamm-Rodriguez,Misc_Pos,416.56,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,159caf6571042517ecd7949e79bda57c,1347560607.0,43.602354,-85.411673,0.0,49346.0,2019-09-13 18:23:27,2019-09,2019.0,Friday,False,9,2019,3,18,4,0,6.034428246540098,Sep 2019
603536,2019-09-13 22:04:01,571365235126,"fraud_Langworth, Boehm and Gulgowski",Shopping_Net,6.74,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,207ab4d4a2b088e9f41750ee418e7938,1347573841.0,45.352299,-85.61030600000001,0.0,46825.85207232303,2019-09-13 22:04:01,2019-09,2019.0,Friday,False,9,2019,3,22,4,0,2.046401687601636,Sep 2019
603598,2019-09-13 22:36:09,571365235126,"fraud_Baumbach, Strosin and Nicolas",Shopping_Pos,897.29,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,2575f5d205d91822f87631ed2814f726,1347575769.0,44.397495,-85.46695600000001,0.0,49663.0,2019-09-13 22:36:09,2019-09,2019.0,Friday,False,9,2019,3,22,4,0,6.800492956034715,Sep 2019
603601,2019-09-13 22:36:23,571365235126,fraud_Boyer PLC,Shopping_Net,5.44,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,58bf875e5822fe37c7f2b2176fdb8a46,1347575783.0,45.395446,-85.685625,0.0,46825.85207232303,2019-09-13 22:36:23,2019-09,2019.0,Friday,False,9,2019,3,22,4,0,1.8625285401162623,Sep 2019
604492,2019-09-14 08:31:39,571365235126,fraud_Lockman Ltd,Grocery_Pos,87.23,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,be0e2b66d0aa67aac8c5ef6755672b5f,1347611499.0,45.590397,-86.58624,0.0,46825.85207232303,2019-09-14 08:31:39,2019-09,2019.0,Saturday,True,9,2019,3,8,5,1,4.479947041234014,Sep 2019
604590,2019-09-14 09:38:20,571365235126,"fraud_Lind, Huel and McClure",Gas_Transport,80.52,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,0849f1270256b5f5b9417c9774424277,1347615500.0,44.450942,-85.332654,0.0,49663.0,2019-09-14 09:38:20,2019-09,2019.0,Saturday,True,9,2019,3,9,5,1,4.400848388914469,Sep 2019
604886,2019-09-14 12:48:18,571365235126,fraud_Gerhold LLC,Home,13.27,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,a60ac898ed172579b5fe09639bd41257,1347626898.0,43.931829,-86.18046700000001,0.0,49405.0,2019-09-14 12:48:18,2019-09,2019.0,Saturday,True,9,2019,3,12,5,1,2.658159431488745,Sep 2019
605346,2019-09-14 16:21:03,571365235126,fraud_Crona and Sons,Kids_Pets,128.72,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,7af8290289452d50f8ae8a7f7c7eea1f,1347639663.0,45.156279,-86.213205,0.0,49654.0,2019-09-14 16:21:03,2019-09,2019.0,Saturday,True,9,2019,3,16,5,1,4.865378281439117,Sep 2019
605364,2019-09-14 16:29:51,571365235126,fraud_Lesch Ltd,Shopping_Pos,10.54,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,ab222d96407d193c81bbe341419d3b8f,1347640191.0,44.166773,-86.127077,0.0,49411.0,2019-09-14 16:29:51,2019-09,2019.0,Saturday,True,9,2019,3,16,5,1,2.4458192610799534,Sep 2019
605889,2019-09-14 20:14:50,571365235126,fraud_Osinski Inc,Personal_Care,286.72,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,946e756d896c4325f111993db26649b2,1347653690.0,45.205184,-86.558361,0.0,46825.85207232303,2019-09-14 20:14:50,2019-09,2019.0,Saturday,True,9,2019,3,20,5,1,5.661987784999155,Sep 2019
606169,2019-09-14 22:02:34,571365235126,fraud_Lynch-Wisozk,Home,130.61,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,ad7f2d7297854dca84eb9b91cf361c03,1347660154.0,43.983323,-86.610159,0.0,46825.85207232303,2019-09-14 22:02:34,2019-09,2019.0,Saturday,True,9,2019,3,22,5,1,4.879843003846233,Sep 2019
606541,2019-09-15 00:37:31,571365235126,"fraud_Christiansen, Goyette and Schamberger",Gas_Transport,58.67,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,97235d1299ffa67cd8d14f69c14de2ed,1347669451.0,43.954221,-85.616584,0.0,49623.0,2019-09-15 00:37:31,2019-09,2019.0,Sunday,True,9,2019,3,0,6,1,4.088829381533991,Sep 2019
606832,2019-09-15 03:30:56,571365235126,fraud_Berge LLC,Gas_Transport,53.2,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,e3930f7822273d12acb1208044cac522,1347679856.0,45.16518,-85.798321,0.0,49670.0,2019-09-15 03:30:56,2019-09,2019.0,Sunday,True,9,2019,3,3,6,1,3.9926809084456005,Sep 2019
607230,2019-09-15 07:28:40,571365235126,"fraud_Raynor, Reinger and Hagenes",Gas_Transport,67.38,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,1402ee4f85f421e4991189fc01540b42,1347694120.0,43.657424,-85.917467,0.0,49309.0,2019-09-15 07:28:40,2019-09,2019.0,Sunday,True,9,2019,3,7,6,1,4.2250803842111555,Sep 2019
607715,2019-09-15 12:06:16,571365235126,fraud_Padberg-Rogahn,Entertainment,19.02,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,dfefb27fd69d06a085dcb5c5eac332eb,1347710776.0,44.842618,-86.236648,0.0,49630.0,2019-09-15 12:06:16,2019-09,2019.0,Sunday,True,9,2019,3,12,6,1,2.9967317738870745,Sep 2019
607983,2019-09-15 13:47:44,571365235126,fraud_Schulist Ltd,Food_Dining,7.11,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,95e91c1daaa57208ae74d5683217541d,1347716864.0,45.148098,-86.144812,0.0,49654.0,2019-09-15 13:47:44,2019-09,2019.0,Sunday,True,9,2019,3,13,6,1,2.0930978681273213,Sep 2019
608015,2019-09-15 13:59:21,571365235126,fraud_Flatley Group,Misc_Pos,5.05,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,9471ff6bcdf4d0206dcd44b63adf0485,1347717561.0,44.576617,-86.129313,0.0,49616.0,2019-09-15 13:59:21,2019-09,2019.0,Sunday,True,9,2019,3,13,6,1,1.80005827204275,Sep 2019
609549,2019-09-15 23:05:36,571365235126,"fraud_Moore, Williamson and Emmerich",Home,22.96,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,3ebeaedaca2c4d99223816e95db60dcf,1347750336.0,45.126821,-87.075197,0.0,54202.0,2019-09-15 23:05:36,2019-09,2019.0,Sunday,True,9,2019,3,23,6,1,3.1763857732472487,Sep 2019
610417,2019-09-16 07:31:12,571365235126,"fraud_Streich, Hansen and Veum",Gas_Transport,33.35,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,32c6d05c06d0e0b92c97d5cb8d20a26c,1347780672.0,45.018421,-86.302667,0.0,46825.85207232303,2019-09-16 07:31:12,2019-09,2019.0,Monday,False,9,2019,3,7,0,0,3.536602018668358,Sep 2019
610637,2019-09-16 09:43:12,571365235126,fraud_Bogisich Inc,Grocery_Pos,110.65,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,b679de15bda63fa584e18d980ccc2fe6,1347788592.0,44.941881,-86.023379,0.0,49636.0,2019-09-16 09:43:12,2019-09,2019.0,Monday,False,9,2019,3,9,0,0,4.7153689782861665,Sep 2019
611340,2019-09-16 15:03:43,571365235126,fraud_White and Sons,Home,54.6,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,3c9fed2074a77c69671674f77c681699,1347807823.0,45.162925,-86.408967,0.0,46825.85207232303,2019-09-16 15:03:43,2019-09,2019.0,Monday,False,9,2019,3,15,0,0,4.018183201256536,Sep 2019
614215,2019-09-17 23:10:55,571365235126,fraud_Pacocha-Bauch,Shopping_Pos,1.57,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,66379ab0665c82b0ef99eb60f1bc6b1f,1347923455.0,44.195146,-86.107198,0.0,49411.0,2019-09-17 23:10:55,2019-09,2019.0,Tuesday,False,9,2019,3,23,1,0,0.9439058989071284,Sep 2019
614264,2019-09-17 23:44:47,571365235126,fraud_Hilpert-Conroy,Kids_Pets,69.22,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,5aca1fd14a95d8919d979b4396042436,1347925487.0,44.578184,-86.30325500000001,0.0,49635.0,2019-09-17 23:44:47,2019-09,2019.0,Tuesday,False,9,2019,3,23,1,0,4.251633170740286,Sep 2019
614466,2019-09-18 02:58:15,571365235126,fraud_Huels-Hahn,Gas_Transport,48.28,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,8850b0cbf21f59f79c99cb3559845b47,1347937095.0,45.566651,-85.86496,0.0,46825.85207232303,2019-09-18 02:58:15,2019-09,2019.0,Wednesday,False,9,2019,3,2,2,0,3.8975183192252643,Sep 2019
614598,2019-09-18 05:14:47,571365235126,fraud_Bernhard Inc,Gas_Transport,48.73,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,8cac9785bd78837b343e772b237cb230,1347945287.0,44.630473,-86.810924,0.0,46825.85207232303,2019-09-18 05:14:47,2019-09,2019.0,Wednesday,False,9,2019,3,5,2,0,3.906608372726647,Sep 2019
615330,2019-09-18 16:20:02,571365235126,fraud_Jast-McDermott,Shopping_Pos,9.6,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,83fbd0efb9c4533c15418f62141fd3ee,1347985202.0,45.208359,-86.029394,0.0,49654.0,2019-09-18 16:20:02,2019-09,2019.0,Wednesday,False,9,2019,3,16,2,0,2.3608540011180215,Sep 2019
615560,2019-09-18 18:47:31,571365235126,fraud_Lesch Ltd,Shopping_Pos,9.76,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,35cc49d7b5846887de30f55ca4fdf335,1347994051.0,43.879278,-85.63097900000001,0.0,49623.0,2019-09-18 18:47:31,2019-09,2019.0,Wednesday,False,9,2019,3,18,2,0,2.3758355547336385,Sep 2019
615900,2019-09-18 22:48:41,571365235126,"fraud_Bahringer, Osinski and Block",Food_Dining,7.4,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,1fcba3c39bb754f52ee1d960c643ccd2,1348008521.0,44.53386,-86.505706,0.0,46825.85207232303,2019-09-18 22:48:41,2019-09,2019.0,Wednesday,False,9,2019,3,22,2,0,2.128231705849268,Sep 2019
615929,2019-09-18 23:11:15,571365235126,fraud_Bins-Howell,Personal_Care,6.9,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,a02b3a20716f79cd95dc1e2617cceada,1348009875.0,44.644528,-85.238373,0.0,49680.0,2019-09-18 23:11:15,2019-09,2019.0,Wednesday,False,9,2019,3,23,2,0,2.066862759472976,Sep 2019
616379,2019-09-19 05:38:36,571365235126,fraud_Kling Inc,Gas_Transport,64.28,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,92726999ddd134b2d5bd45b33839a670,1348033116.0,44.595615,-86.156617,0.0,49616.0,2019-09-19 05:38:36,2019-09,2019.0,Thursday,False,9,2019,3,5,3,0,4.178685710655851,Sep 2019
616739,2019-09-19 11:25:19,571365235126,"fraud_Schoen, Kuphal and Nitzsche",Grocery_Pos,76.07,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,91769b0b5094c3f240b23a06b32ba099,1348053919.0,43.815521,-86.875271,0.0,46825.85207232303,2019-09-19 11:25:19,2019-09,2019.0,Thursday,False,9,2019,3,11,3,0,4.344714099789901,Sep 2019
616901,2019-09-19 13:32:13,571365235126,fraud_Wiza LLC,Misc_Pos,3.9,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,72f7ef6adf90536d19c745444ac59fc9,1348061533.0,43.749434,-86.971785,0.0,46825.85207232303,2019-09-19 13:32:13,2019-09,2019.0,Thursday,False,9,2019,3,13,3,0,1.589235205116581,Sep 2019
617233,2019-09-19 17:03:45,571365235126,fraud_Beer-Jast,Kids_Pets,109.32,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,d0041664a735a1d3484b5ffee793ba29,1348074225.0,44.501638,-87.086616,0.0,46825.85207232303,2019-09-19 17:03:45,2019-09,2019.0,Thursday,False,9,2019,3,17,3,0,4.703385233485046,Sep 2019
617461,2019-09-19 19:39:15,571365235126,fraud_Schulist Ltd,Food_Dining,44.8,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,74745c7e44a5172e919b2ea2538d0edb,1348083555.0,44.4347,-87.025917,0.0,46825.85207232303,2019-09-19 19:39:15,2019-09,2019.0,Thursday,False,9,2019,3,19,3,0,3.824284091120139,Sep 2019
617916,2019-09-20 00:37:58,571365235126,fraud_Kutch LLC,Gas_Transport,63.29,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,07001f7896f3ed43dc5ee0f960e657ca,1348101478.0,44.936727000000005,-85.763049,0.0,49653.0,2019-09-20 00:37:58,2019-09,2019.0,Friday,False,9,2019,3,0,4,0,4.163404098153595,Sep 2019
618187,2019-09-20 05:04:52,571365235126,fraud_Barton Inc,Grocery_Pos,104.88,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,4133833add8cf0652a3070255e8b8df4,1348117492.0,43.917116,-85.795023,0.0,49642.0,2019-09-20 05:04:52,2019-09,2019.0,Friday,False,9,2019,3,5,4,0,4.662306377358901,Sep 2019
618515,2019-09-20 10:03:01,571365235126,"fraud_Herman, Treutel and Dickens",Misc_Net,1.57,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,4ae640a3d02f349a790544bbb5a60c9b,1348135381.0,43.753316,-85.588663,0.0,49338.0,2019-09-20 10:03:01,2019-09,2019.0,Friday,False,9,2019,3,10,4,0,0.9439058989071284,Sep 2019
619039,2019-09-20 16:46:54,571365235126,fraud_Kirlin and Sons,Personal_Care,261.54,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,fdae9ab541b71573f8498957fd07284f,1348159614.0,44.54302,-85.978727,0.0,49683.0,2019-09-20 16:46:54,2019-09,2019.0,Friday,False,9,2019,3,16,4,0,5.570403451375261,Sep 2019
619123,2019-09-20 17:30:07,571365235126,fraud_Howe Ltd,Misc_Pos,5.08,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,df38b6a7356c9f6aeebc5531f43b3fa2,1348162207.0,44.67069,-87.029664,0.0,46825.85207232303,2019-09-20 17:30:07,2019-09,2019.0,Friday,False,9,2019,3,17,4,0,1.8050046959780757,Sep 2019
619458,2019-09-20 21:12:15,571365235126,fraud_Dickinson-Rempel,Misc_Pos,3.24,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,e87ec9178b1e348d6ccd10467e7ba748,1348175535.0,44.52593,-87.036142,0.0,46825.85207232303,2019-09-20 21:12:15,2019-09,2019.0,Friday,False,9,2019,3,21,4,0,1.4445632692438664,Sep 2019
620745,2019-09-21 11:24:44,571365235126,fraud_DuBuque LLC,Grocery_Pos,77.22,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,3dcdeaed12af77f32ed07f0e7495fa4c,1348226684.0,45.146625,-86.461423,0.0,46825.85207232303,2019-09-21 11:24:44,2019-09,2019.0,Saturday,True,9,2019,3,11,5,1,4.359525369327368,Sep 2019
622340,2019-09-21 23:23:41,571365235126,"fraud_Okuneva, Schneider and Rau",Shopping_Pos,9.2,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,aad96baac44a4cae6a8a70298c0f74d2,1348269821.0,44.3979,-86.58862099999999,0.0,46825.85207232303,2019-09-21 23:23:41,2019-09,2019.0,Saturday,True,9,2019,3,23,5,1,2.322387720290225,Sep 2019
622470,2019-09-22 00:23:38,571365235126,fraud_Smitham-Schiller,Grocery_Net,80.54,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,5672d0578a586e52553c9655cc10803f,1348273418.0,44.188042,-86.92120600000001,0.0,46825.85207232303,2019-09-22 00:23:38,2019-09,2019.0,Sunday,True,9,2019,3,0,6,1,4.401093697391107,Sep 2019
623571,2019-09-22 10:56:22,571365235126,"fraud_Kovacek, Dibbert and Ondricka",Grocery_Pos,65.92,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,ee5a11b14c0f1a32ad3c9267f727c1dc,1348311382.0,43.647644,-85.951875,0.0,49421.0,2019-09-22 10:56:22,2019-09,2019.0,Sunday,True,9,2019,3,10,6,1,4.2034978761186235,Sep 2019
623696,2019-09-22 12:03:44,571365235126,fraud_Prosacco LLC,Personal_Care,5.13,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,a73074ef14e93e2763b9a8d786379cf3,1348315424.0,44.594305,-86.924747,0.0,46825.85207232303,2019-09-22 12:03:44,2019-09,2019.0,Sunday,True,9,2019,3,12,6,1,1.81319474994812,Sep 2019
623961,2019-09-22 13:36:23,571365235126,fraud_O'Connell-Ullrich,Home,8.36,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,fb892432a9712f873b2ba6a785a557c0,1348320983.0,43.66402,-86.91263199999999,0.0,46825.85207232303,2019-09-22 13:36:23,2019-09,2019.0,Sunday,True,9,2019,3,13,6,1,2.2364452904895007,Sep 2019
624778,2019-09-22 18:38:44,571365235126,fraud_Fadel Inc,Health_Fitness,16.0,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,e4a5c7d7436716c37d983a627289d250,1348339124.0,45.594293,-86.788573,0.0,46825.85207232303,2019-09-22 18:38:44,2019-09,2019.0,Sunday,True,9,2019,3,18,6,1,2.833213344056216,Sep 2019
624986,2019-09-22 19:56:29,571365235126,"fraud_Cole, Hills and Jewess",Home,2.68,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,9b625a7ea1ce486e970c53b3269937e1,1348343789.0,44.575808,-85.340713,0.0,49633.0,2019-09-22 19:56:29,2019-09,2019.0,Sunday,True,9,2019,3,19,6,1,1.3029127521808397,Sep 2019
625656,2019-09-22 23:54:53,571365235126,fraud_Haley Group,Misc_Pos,7.87,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,e17776c53c508e3678e26cec9285804c,1348358093.0,44.504959,-85.95501,0.0,49683.0,2019-09-22 23:54:53,2019-09,2019.0,Sunday,True,9,2019,3,23,6,1,2.1826747963214883,Sep 2019
626090,2019-09-23 03:56:38,571365235126,fraud_Parisian and Sons,Gas_Transport,40.15,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,d78673889c2eaff428f93cd39aca3b31,1348372598.0,44.458208,-85.88761099999999,0.0,49625.0,2019-09-23 03:56:38,2019-09,2019.0,Monday,False,9,2019,3,3,0,0,3.717223927123079,Sep 2019
626198,2019-09-23 05:02:47,571365235126,fraud_Heidenreich PLC,Grocery_Pos,69.09,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,e59d80f07cb2acb531f280b3f885a549,1348376567.0,44.560848,-86.242288,0.0,49613.0,2019-09-23 05:02:47,2019-09,2019.0,Monday,False,9,2019,3,5,0,0,4.249780130512233,Sep 2019
626402,2019-09-23 07:06:15,571365235126,fraud_Strosin-Cruickshank,Grocery_Pos,95.36,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,ab492666d3f75a022ba7289154f7651f,1348383975.0,43.768781,-85.639738,0.0,49338.0,2019-09-23 07:06:15,2019-09,2019.0,Monday,False,9,2019,3,7,0,0,4.568091177746671,Sep 2019
626680,2019-09-23 09:51:34,571365235126,fraud_Klocko LLC,Misc_Net,2.96,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,159ff1a8eb683f75b56b02d897afa868,1348393894.0,44.775816,-86.461229,0.0,46825.85207232303,2019-09-23 09:51:34,2019-09,2019.0,Monday,False,9,2019,3,9,0,0,1.3762440252663892,Sep 2019
627213,2019-09-23 13:56:44,571365235126,"fraud_Baumbach, Feeney and Morar",Shopping_Net,48.66,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,bf31a5431d8105cc0be6eb099e4ba603,1348408604.0,44.233607,-86.733694,0.0,46825.85207232303,2019-09-23 13:56:44,2019-09,2019.0,Monday,False,9,2019,3,13,0,0,3.9051997800800207,Sep 2019
627233,2019-09-23 14:03:57,571365235126,"fraud_Okuneva, Schneider and Rau",Shopping_Pos,47.33,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,108feb95a182d0cfd8f38c554d6e12a8,1348409037.0,44.053825,-85.365611,0.0,49655.0,2019-09-23 14:03:57,2019-09,2019.0,Monday,False,9,2019,3,14,0,0,3.8780524858569927,Sep 2019
627587,2019-09-23 16:20:00,571365235126,fraud_Champlin-Casper,Home,18.78,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,fbb17ef78852388cff2c5ee833dbe30b,1348417200.0,45.229434000000005,-86.02776800000001,0.0,49654.0,2019-09-23 16:20:00,2019-09,2019.0,Monday,False,9,2019,3,16,0,0,2.984671326194566,Sep 2019
628804,2019-09-23 23:52:38,571365235126,fraud_Thiel PLC,Misc_Pos,8.98,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,939386e13152382bf244a7a7b2b853f8,1348444358.0,44.357918,-85.466597,0.0,49663.0,2019-09-23 23:52:38,2019-09,2019.0,Monday,False,9,2019,3,23,0,0,2.300583090323373,Sep 2019
630924,2019-09-25 12:35:02,571365235126,"fraud_Schoen, Nienow and Bauch",Personal_Care,1.7,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,f06b838169906d23aeaeaa00bb9fdd92,1348576502.0,44.693879,-87.140556,0.0,46825.85207232303,2019-09-25 12:35:02,2019-09,2019.0,Wednesday,False,9,2019,3,12,2,0,0.9932517730102833,Sep 2019
